WL,MEA25,MEA30,MEA35,MEA40,MEA45,MEA50,MEA55,MEA60,MEA65,MEA70,MEA75,MEA80,MEA85,MEA90
202.4,-8554146.335,-8663363.023,-8478124.515,-7489124.419,-5778434.459,-6034838.943,-4747801.471,-4604315.261,-5705835.611,-5507303.235,-6528921.07,-6665521.534,-7142409.197,-6064511.334
202.3,-8187151.994,-8372151.69,-8135946.721,-7282751.049,-5647326.671,-5994320.507,-4391772.581,-4453784.097,-5551543.158,-5399698.528,-6537617.807,-6544742.365,-6945289.792,-5697118.973
202.2,-7801092.495,-8060760.743,-7803381.11,-7116856.313,-5506706.205,-5913422.942,-3989553.47,-4280685.199,-5389588.82,-5261605.489,-6603251.305,-6477397.381,-6704288.682,-5312034.623
202.1,-7429282.112,-7765469.705,-7445242.714,-6943040.979,-5343617.51,-5795887.636,-3627753.29,-4116382.543,-5137084.932,-5095591.347,-6653461.528,-6427764.287,-6449217.565,-4919785.913
202,-7077193.62,-7428943.795,-7116896.115,-6774559.113,-5152488.306,-5663187.768,-3296202.63,-3889053.42,-4877038.565,-4948741.868,-6718637.303,-6361334.749,-6196634.073,-4514482.147
201.9,-6748807.219,-7118309.086,-6862780.246,-6569678.318,-4977976.437,-5509532.147,-2979139.898,-3640310.821,-4582762.478,-4811643.879,-6802360.81,-6237749.539,-5950896.525,-4147507.707
201.8,-6450192.714,-6767752.971,-6617719.332,-6345214.939,-4780439.111,-5324870.768,-2741322.948,-3455331.026,-4241957.853,-4630783.591,-6854640.737,-6122244.135,-5692681.05,-3786224.953
201.7,-6197509.717,-6457337.173,-6374330.102,-6112393.14,-4592354.76,-5111870.365,-2516779.965,-3288282.032,-3896436.691,-4471038.264,-6875238.272,-5930736.812,-5376911.883,-3443768.545
201.6,-5945284.443,-6150622.961,-6153827.022,-5854157.764,-4462500.735,-4906054.223,-2348915.03,-3138785.72,-3552209.094,-4348507.807,-6895238.777,-5714014.922,-5087213.026,-3138805.621
201.5,-5738055.33,-5852326.872,-5956528.508,-5566588.314,-4360149.892,-4699899.764,-2209966.248,-3039798.146,-3235683.689,-4257142.316,-6874999.46,-5464794.699,-4786608.421,-2890640.151
201.4,-5577852.28,-5580200.598,-5746015.73,-5318323.339,-4213121.304,-4488690.451,-2134700.666,-2961487.711,-2913227.786,-4198872.188,-6856551.233,-5191772.88,-4476710.049,-2611787.339
201.3,-5446903.7,-5273884.406,-5583484.263,-5079789.953,-4093934.215,-4284605.696,-2116033.528,-2902142.929,-2609458.922,-4137338.296,-6816391.015,-4884939.262,-4187827.133,-2331063.833
201.2,-5323875.718,-4960443.656,-5373707.822,-4823803.39,-3971324.154,-4083844.408,-2132511.556,-2842917.553,-2278206.777,-4051286.372,-6734896.42,-4574563.266,-3845470.23,-2104212.334
201.1,-5210619.127,-4610385.066,-5133224.138,-4591081.096,-3843699.041,-3816593.879,-2157547.014,-2797065.649,-1990358.713,-3954050.086,-6595012.291,-4267252.024,-3482714.802,-1929616.881
201,-5122437.796,-4280446.387,-4949279.195,-4357741.871,-3674620.145,-3531193.638,-2193508.121,-2768089.793,-1699296.638,-3866724.498,-6406032.395,-3906586.201,-3128815.319,-1767085.414
200.9,-5047908.551,-3918825.316,-4778847.031,-4118651.257,-3494695.204,-3194508.52,-2216195.261,-2760666.72,-1381541.351,-3765647.319,-6125846.216,-3627952.3,-2798717.432,-1693730.328
200.8,-4996603.773,-3517422.146,-4565966.034,-3841768.644,-3296322.036,-2849982.408,-2235578.835,-2711192.834,-1100634.756,-3595991.294,-5738134.934,-3343188.891,-2504262.236,-1560885.183
200.7,-4892939.464,-3081172.325,-4331790.967,-3582617.822,-3079003.116,-2492679.854,-2313710.161,-2645937.455,-864015.8457,-3434852.897,-5290720.652,-3071699.449,-2265211.424,-1415466.585
200.6,-4824082.004,-2686555.396,-4081297.08,-3297695.205,-2854002.41,-2127715.415,-2459783.501,-2577040.193,-623657.538,-3316541.452,-4803882.489,-2846420.129,-2059017.163,-1274953.585
200.5,-4734806.118,-2299003.322,-3825171.21,-3016314.966,-2741482.156,-1809681.514,-2603130.404,-2483764.206,-454907.0085,-3242848.049,-4291272.531,-2656186.47,-1896853.865,-1100815.855
200.4,-4644634.687,-1935869.775,-3603891.991,-2741641.364,-2640623.888,-1495412.883,-2695849.163,-2421474.076,-319498.6144,-3156736.422,-3804295.061,-2498391.441,-1741206.153,-934887.2869
200.3,-4529308.392,-1563541.966,-3323128.683,-2502292.037,-2575885.935,-1208122.047,-2768627.12,-2396438.618,-230083.4214,-3050803.399,-3301954.019,-2390707.13,-1559820.479,-818890.3282
200.2,-4351114.838,-1215059.535,-3031280.518,-2282545.195,-2492719.656,-964796.4998,-2806558.426,-2311919.071,-148597.5828,-2967756.526,-2809782.388,-2350208.595,-1342425.935,-678811.1694
200.1,-4139169.188,-913652.9199,-2793821.786,-2110441.347,-2436996.856,-752482.6813,-2849425.18,-2170920.486,-114699.0155,-2870918.26,-2385930.89,-2333810.171,-1161712.915,-577041.4356
200,-3898207.88,-668725.3426,-2568840.981,-1915614.537,-2301670.056,-556923.5147,-2920829.968,-2093625.002,-147040.7276,-2772368.508,-2007831.791,-2351283.249,-1001398.419,-465124.1819
199.9,-3587234.854,-462314.1607,-2336476.905,-1810879.554,-2163159.096,-378043.3762,-2989229.705,-1945957.592,-146656.4393,-2621956.75,-1701024.044,-2497018.272,-818766.942,-324131.5672
199.8,-3306013.823,-319176.2182,-2115476.3,-1701523.559,-1978923.598,-155634.7755,-3025489.327,-1747401.335,-171766.7251,-2491784.309,-1416204.913,-2638812.897,-692727.9387,-190664.3166
199.7,-3016613.481,-221776.744,-1941921.669,-1577321.418,-1792409.436,93969.13883,-3042783.296,-1602396.678,-200401.0799,-2344218.394,-1167993.67,-2764010.088,-612276.1561,-78478.59845
199.6,-2711769.963,-170865.0108,-1777041.884,-1458596.033,-1588641.107,316523.4149,-3052574.588,-1449785.86,-319243.8816,-2147437.306,-973740.0092,-2849206.269,-495924.9596,50128.82791
199.5,-2412757.438,-123291.2722,-1640150.866,-1278736.765,-1426935.532,527740.6883,-2995040.797,-1303310.52,-362713.6359,-1954365.764,-819435.6156,-2918919.472,-477799.1288,108382.0401
199.4,-2081564.996,-37516.76817,-1432101.831,-1058655.586,-1256043.655,765358.6283,-2875973.114,-1225067.748,-423407.7057,-1725858.502,-681883.8838,-2945785.822,-442443.0122,184643.6671
199.3,-1748424.246,-9486.508185,-1246610.581,-784533.2418,-1112525.603,958627.1898,-2750696.319,-1182340.301,-488549.649,-1600484.192,-618966.8723,-2841305.572,-446809.2916,242431.9919
199.2,-1388992.285,38222.05961,-1098563.061,-475180.1572,-950023.9875,1080104.884,-2575229.202,-1160705.924,-583505.2804,-1552218.297,-589025.8178,-2687033.02,-479239.9612,308827.6982
199.1,-1021331.261,69792.807,-1002739.746,-170012.8499,-795190.2273,1170409.652,-2359502.362,-1145429.916,-715363.3361,-1486823.611,-560911.6751,-2465097.068,-513551.2753,365322.657
199,-601694.7944,106606.0748,-954440.0194,61414.08798,-571572.6408,1296884.487,-2103097.878,-1058832.705,-816390.7626,-1415773.061,-603058.0129,-2156412.657,-601698.7746,426788.8856
198.9,-159044.4138,210059.0352,-896404.7232,335477.1273,-351557.1353,1403358.817,-1838683.242,-972892.2266,-908856.7789,-1320982.608,-652412.4929,-1776371.22,-671559.245,438972.2778
198.8,302875.3091,255174.6022,-790159.2545,577726.03,-103262.1098,1505773.343,-1612070.555,-918568.4669,-944825.8463,-1236176.486,-675179.2369,-1435709.883,-674218.0186,393739.2949
198.7,786664.6389,286922.6675,-706318.3316,811907.0673,190475.8542,1616801.022,-1362404.549,-901963.0725,-1010670.295,-1086859.283,-704260.5682,-1058769.022,-664570.0138,348462.5298
198.6,1303437.886,346343.0733,-590546.2542,1022817.865,558151.4064,1697031.904,-1101371.093,-893620.5733,-1064721.411,-974631.574,-705784.9848,-660872.408,-637574.3073,315834.8403
198.5,1786863.028,458244.4062,-444705.7559,1263538.371,896985.8324,1846472.493,-820741.1212,-852282.2161,-1045228.381,-862849.6471,-637568.337,-300459.3277,-596178.2372,264140.0027
198.4,2223976.552,594070.7213,-280819.0308,1588229.157,1217931.25,1927640.712,-583570.9537,-827515.4216,-1041934.766,-642396.3196,-586048.6282,108280.545,-535135.8999,227010.707
198.3,2681480.641,756878.8122,-178902.8256,1818451.885,1494236.734,1941310.708,-376244.3258,-814046.4248,-1024965.183,-470475.5608,-574255.2956,503348.0326,-474396.0578,162300.8144
198.2,3094724.906,874589.247,-48494.15977,2061902.808,1707575.454,1878668.331,-220771.7435,-839491.8434,-992592.2265,-353612.9086,-506114.2716,872654.8698,-400889.7242,59413.83847
198.1,3469580.142,1098184.942,83153.54236,2203578.027,1849871.584,1767113.275,-32694.75587,-866708.451,-972530.0284,-328105.7969,-489980.5309,1229640.998,-316149.2761,-37503.03648
198,3827022.003,1292488.356,203768.3291,2249847.852,1983984.423,1614134.288,131465.011,-911515.5525,-957184.3673,-297193.5736,-491556.6901,1536775.121,-257483.1182,-127068.681
197.9,4117118.88,1445915.115,325250.0034,2205110.404,2058579.341,1409034.582,220628.4563,-929802.5814,-960336.6857,-288502.8069,-503710.2308,1797291.152,-117725.9576,-264321.1018
197.8,4378896.634,1595011.417,448558.5895,2047355.177,2038101.212,1227692.69,221014.5357,-886344.7677,-919887.9032,-258782.6535,-508536.2233,1925509.314,-16146.13902,-393253.7105
197.7,4589807.432,1777636.924,536755.8413,1779680.757,2013821.992,1074679.871,155933.2905,-812661.3152,-951653.8794,-211261.0556,-557210.0891,1956964.835,89264.14441,-506771.0046
197.6,4723601.855,1927835.741,643074.9437,1523152.887,2005742.186,928427.4223,52311.96761,-695271.2865,-901272.5078,-162388.9758,-612825.4237,1889353.178,175528.4121,-564889.885
197.5,4780717.725,2025185.463,790463.7398,1184175.173,1958718.113,799039.0807,-40597.04495,-553070.6811,-818398.7735,-202130.4768,-689462.1846,1734081.595,272080.5017,-613468.226
197.4,4731960.275,2091475.694,923269.0831,925308.9356,1892137.328,731922.9582,-130765.4908,-500516.1203,-770562.7398,-234033.7699,-787188.0352,1602924.055,351807.8879,-677955.4264
197.3,4576195.148,2154183.745,1038700.853,666649.6683,1772940.288,697358.9014,-165122.7762,-472141.2745,-778499.2586,-236443.781,-853748.9198,1432014.267,347775.9453,-739200.7539
