WL,MEA25,MEA30,MEA35,MEA40,MEA45,MEA50,MEA55,MEA60,MEA65,MEA70,MEA75,MEA80,MEA85,MEA90
194.7,-450192.4616,579813.6449,-2204194.958,628839.7584,1391268.96,-1676699.052,-300393.6544,1276909.853,684003.3403,1614319.368,-1470532.652,1015733.109,938381.9025,-865054.6779
194.6,-554812.0186,641598.2895,-2462131.819,880125.7052,1250807.702,-1241432.34,-351248.6698,1207992.69,579666.3775,1453302.367,-1478158.716,880686.9134,1244051.312,-828600.0261
194.5,-636310.5938,699159.9419,-2666335.98,1106831.927,1024216.906,-784115.3208,-382343.9823,1155245.09,495942.8705,1246262.313,-1455304.407,837217.1591,1526478.344,-856417.6439
194.4,-661051.517,797620.1394,-2848171.417,1322664.242,841290.8938,-335423.3946,-406231.1526,1061282.518,431897.4723,1012785.771,-1400196.548,768015.4118,1757228.449,-882979.5086
194.3,-621796.7945,813618.5533,-2948512.259,1518762.726,724223.2613,52893.07681,-350976.0261,970386.6907,404891.8153,800201.2991,-1291539.078,734557.8506,1914326.943,-846765.6589
194.2,-579250.4466,742739.1517,-2970821.28,1720527.024,625315.2913,376978.6727,-241765.3084,910701.6016,373734.8097,550935.3038,-1163850.282,791805.0672,2019772.391,-746201.9257
194.1,-498774.7828,693293.1271,-2898103.026,1840784.787,497948.8913,657292.2181,-58782.77776,886416.4113,339186.6737,313054.6706,-1055957.011,863166.073,2102520.749,-599505.6844
194,-391876.5613,606080.9748,-2782577.721,1975984.221,316382.1178,854837.5045,109615.504,884474.0737,370200.3921,94839.80758,-999034.1802,901483.4584,2207219.91,-320666.8031
193.9,-313255.6707,453406.4731,-2482391.037,2076748.954,87836.44667,1017810.774,340084.2088,834522.5637,372974.5915,-89808.83478,-978319.2293,948692.6106,2349711.07,-53488.31572
193.8,-302513.1109,337246.3262,-2073883.21,2163935.235,-137277.695,1125192.59,500040.4864,767450.2234,392055.6703,-266388.8157,-927187.59,992958.4049,2435922.202,255242.2656
193.7,-223559.8736,174989.493,-1694675.625,2249429.931,-339698.1294,1109130.492,617593.7033,774628.5141,425551.0434,-379167.7827,-873912.613,1109120.542,2489296.684,602890.8445
193.6,-224807.6663,-21021.82432,-1264288.639,2238185.866,-541741.0418,1062406.925,701414.7252,734251.3752,540461.4075,-474877.662,-827376.1146,1268043.958,2519148.184,889712.0169
193.5,-231484.4518,-198448.9908,-769404.5016,2165825.83,-681308.7449,958165.4866,775947.9504,676204.1384,684180.4592,-553279.6416,-841870.0129,1385431.996,2489157.377,1158709.854
193.4,-264874.3496,-303812.6462,-278629.9208,2053186.17,-744946.1726,793132.4639,864788.0045,632867.7208,845625.3316,-627920.3322,-796065.8713,1549452.058,2412478.824,1435411.368
193.3,-332613.3734,-439557.3672,211639.1746,1961193.798,-819976.9228,580225.5956,931945.9191,606660.0939,1028782.195,-699546.0213,-682226.181,1739188.192,2228513.98,1659898.628
193.2,-427996.8763,-601392.2992,641019.1704,1883144.066,-944218.8658,343455.4382,931263.3148,581873.3984,1160508.904,-690906.9972,-558569.3274,1881532.085,1931957.238,1892740.328
193.1,-510627.8184,-793387.1967,1029522.512,1806071.473,-1096455.546,64316.25081,906910.4611,483307.7256,1272255.009,-647676.0549,-412838.2846,1982420.204,1656630.884,2149566.713
193,-567417.312,-977576.922,1333078.436,1777668.766,-1217294.418,-263337.9924,861691.4089,419907.1198,1320365.677,-618935.0307,-194639.7404,2079634.599,1393802.357,2270345.882
192.9,-669559.1945,-1131441.504,1628584.404,1738812.063,-1343606.065,-585680.4597,772797.6221,355370.1669,1382295.599,-646677.0247,-9065.661738,2125645.711,1185393.115,2345571.662
192.8,-751457.7798,-1297405.893,1814099.536,1664374.363,-1411245.583,-884561.6381,669360.1845,308216.7375,1469233.117,-708238.7781,145628.9507,2139974.431,982160.1223,2385015.444
192.7,-732914.028,-1477141.775,1991751.783,1553153.644,-1440605.529,-1174966.981,524817.2314,341672.3086,1560337.905,-827977.1248,284242.0028,2137068.885,801256.0521,2448380.228
192.6,-724553.6179,-1711941.733,2108192.534,1389885.84,-1420579.152,-1407211.651,381014.5955,459736.9812,1657566.231,-993069.8505,421556.9127,2180074.946,605131.6971,2506391.643
192.5,-658860.4169,-1926540.186,2073306.081,1291554.999,-1341916.47,-1614138.268,174026.8816,612033.3639,1725060.472,-1078313.794,516888.673,2218822.193,462194.7547,2526053.831
192.4,-565753.5884,-2117605.707,2015354.369,1165995.61,-1274561.535,-1710090.94,60222.61511,751316.4827,1828874.039,-1175132.159,615344.8903,2282087.472,394453.7408,2432558.933
192.3,-459271.2978,-2180572.471,1959876.351,1042137.756,-1219043.715,-1842124.124,60989.40064,910830.9581,1924882.433,-1194454.04,761836.1513,2306585.603,329023.233,2309351.842
192.2,-331586.4818,-2147954.732,1843272.412,919985.4181,-1145951.323,-1953287.13,98312.33307,1040832.251,1993483.17,-1196661.061,911123.5028,2399921.293,338480.1882,2164114.344
192.1,-182648.7909,-2060330.629,1693061.654,830761.2747,-1090568.83,-2045842.701,144550.1175,1206846.393,2038041.509,-1211298.246,971351.8892,2419464.075,351907.3929,1955864.31
192,-43965.2892,-1898748.44,1535618.873,702965.0131,-981222.7852,-2075913.112,272860.6209,1386291.719,2046141.216,-1205158.788,1029126.482,2417434.173,396965.247,1776219.973
191.9,122251.644,-1725573.918,1384425.006,493499.0277,-836307.6834,-2090142.327,479025.0304,1482909.084,2034976.755,-1262318.44,1054581.851,2398846.639,493869.1863,1625762.443
191.8,235890.5332,-1526971.888,1256674.516,344611.6863,-730163.7098,-2087873.613,677439.9905,1604936.046,1920733.074,-1284719.006,1043851.232,2358945.134,567536.718,1450333.137
191.7,388877.4806,-1278275.062,1119682.003,105708.1417,-632043.8194,-2061226.174,938457.5263,1684713.185,1787583.444,-1258843.725,1010550.889,2273549.943,673248.8399,1324087.164
191.6,509839.7388,-1103152.232,948837.8879,-141958.4102,-576599.6334,-1999970.896,1219837.765,1652688.496,1648602.82,-1150164.364,973712.1478,2223021.304,790171.1951,1188453.888
191.5,602689.8444,-925836.3121,832610.0776,-344398.7456,-526435.1827,-1821118.619,1508921.681,1593490.981,1406091.224,-958862.0216,946027.8667,2189269.208,898392.8331,1000236.201
191.4,638549.4563,-695635.4748,762100.8346,-518669.8125,-414571.6617,-1535087.516,1824858.017,1526737.057,1191659.939,-714525.504,898249.5459,2146661.167,900327.2103,777617.6443
191.3,647158.6289,-458960.8422,661125.1507,-632278.6512,-196416.5017,-1268149.433,2098898.767,1416979.061,924934.7968,-462326.1013,835081.7818,2075714.102,883916.8457,554425.9392
191.2,555502.5833,-191815.9875,623060.508,-775038.4747,-46246.34182,-991099.6515,2434131.112,1246383.709,732999.6023,-234376.0671,728380.5802,2036767.845,802858.0826,337439.3659
191.1,417266.2571,120653.1957,578555.9017,-867492.5504,108910.8096,-725697.9254,2711570.953,1054601.752,520470.853,1181.810935,615679.2271,1947004.385,635275.7418,165684.3824
191,253859.1461,419917.0703,528301.8965,-867882.61,228652.5395,-441320.5958,2881047.869,843087.9541,299155.8122,210857.0653,536178.7123,1859304.658,458262.3171,6513.816211
190.9,61883.35356,636246.9106,494416.4638,-831694.6316,297714.9798,-169342.9823,2915914.421,601290.8041,79594.44752,417166.7521,429047.6491,1747876.969,195164.5298,-132438.1699
190.8,-138677.3324,783136.1916,471225.8285,-741371.953,328993.3815,88524.62325,2864271.326,323180.2994,-175746.527,608914.8772,244022.0818,1614886.546,-33113.2739,-210279.9363
190.7,-322887.7547,903803.915,432858.6906,-618009.6342,334975.6221,298574.703,2738138.788,26016.37829,-375500.0284,723562.5481,53664.63858,1496226.834,-193186.1714,-294172.6018
190.6,-514086.6122,1009703.106,396684.6429,-458996.664,387747.1038,479618.0802,2520700.462,-239741.3767,-530829.3235,769913.9672,-139968.9073,1373125.218,-363919.6365,-423125.1115
190.5,-728006.4414,1068001.096,370461.0952,-301818.566,468350.134,656149.9007,2196891.291,-453324.879,-576933.9702,778262.4367,-365613.2116,1256123.259,-540668.3779,-498410.5945
190.4,-910978.2255,1076675.942,309102.332,-157554.8239,595816.039,798599.2686,1810206.901,-605386.4299,-582349.0323,765378.5293,-564682.9146,1217982.992,-735296.1777,-585306.3209
190.3,-1065656.758,1054745.04,288174.4404,-51237.91064,674221.9988,878865.9719,1382271.717,-681788.359,-549040.7286,736464.3664,-744195.9049,1211499.246,-898337.1103,-660639.5663
190.2,-1237523.784,1041459.132,236220.8898,84021.42497,745085.4796,956852.0206,966842.3226,-714266.791,-474861.7412,696905.1586,-914534.5342,1212229.613,-1034979.366,-722868.0032
190.1,-1378560.181,1060723.3,193732.2548,229538.134,803646.1622,984990.0445,568627.2928,-782939.1717,-424591.8152,707773.0947,-1130541.978,1199658.151,-1122563.667,-796348.4655
190,-1500133.4,1125636.382,214488.9978,366339.5981,793749.3949,998180.4273,252649.1653,-871309.5622,-307030.6379,672438.8692,-1262927.411,1175920.239,-1185717.501,-860328.1904
