WL,BCoh25ME,BCoh30ME,BCoh35ME,BCoh40ME,BCoh45ME,BCoh50ME,BCoh55ME,BCoh60ME,BCoh65ME,BCoh70ME,BCoh75ME,BCoh80ME,BCoh85ME,BCoh90ME
195.1,-544827.912,2889964.38,1560884.088,-2248361.454,-37668.93156,-932446.8756,410187.684,-787812.036,1985425.709,1819891.678,2433654.083,967494.4464,4090796.784,-328969.8708
195,-609029.5668,2656155.144,1396801.494,-2256578.744,79247.21772,-883995.4452,753280.866,-890580.8088,1712069.196,1728060.073,2589373.992,984573.2748,4070967.996,-184944.685
194.9,-585460.6332,2422002.476,1253282.18,-2173994.725,176785.803,-784999.4064,1109384.34,-1005502.548,1334685.497,1704583.891,2600880.204,971665.7616,3985937.34,-82041.04632
194.8,-570906.1524,2125147.22,1041838.614,-1954807.654,255352.6752,-692819.3568,1457649.05,-1048368.828,936106.8036,1710204.137,2503240.344,980620.0512,3852249.696,-26165.47704
194.7,-529396.0512,1768890.832,850820.454,-1748931.69,415825.4772,-510148.8408,1762789.28,-1120098.403,487038.6516,1632997.204,2333121.376,991329.1008,3660705.108,84639.84588
194.6,-443818.9128,1423055.21,818740.9344,-1488339.803,545930.904,-334088.7564,2003314.234,-1150252.7,116006.4316,1516573.891,2175626.652,1000987.801,3422183.088,239752.1068
194.5,-391334.0412,1036486.596,848990.49,-1098986.134,750706.3824,-187664.8136,2215344.391,-1018547.935,-181132.3435,1320682.512,2078317.69,1023122.845,3184337.904,510432.1092
194.4,-198857.9263,642620.6868,943652.2716,-804161.3856,1024301.041,-20665.40743,2383553.178,-896587.1016,-462940.7832,1180595.008,1971906.536,1050258.955,2845218,771003.942
194.3,68028.78636,277109.1924,1009104.82,-543358.9272,1317448.74,114989.1721,2457323.288,-819841.4196,-650697.5964,1066931.682,1844084.804,1079425.573,2503205.249,1000075.326
194.2,261148.3968,-39132.4014,1104887.141,-329987.6316,1602935.658,216429.3409,2268779.34,-722652.7836,-767311.4256,970775.8476,1744339.232,1042635.776,2166805.223,1218392.538
194.1,457621.3536,-272870.1936,1226028.251,-192923.8294,1844475.865,271920.1164,1982954.004,-580181.3124,-713164.5456,956263.9824,1724264.778,862221.3804,1972989.474,1484165.981
194,644367.9264,-467009.3196,1284740.014,-109577.4923,2049860.496,324645.6408,1636010.377,-417309.5028,-739759.1868,920767.6944,1754213.518,677500.302,1856062.295,1763781.973
193.9,788767.1268,-635897.4492,1351854.57,-2214.474532,2171465.364,312705.7524,1223438.726,-173277.2857,-675264.2364,932394.2328,1795505.527,524695.8012,1740624.155,2031513.227
193.8,842818.7484,-818339.8464,1468598.753,62809.62876,2206670.863,452963.7192,783595.5984,75697.33824,-562924.5012,910878.3684,1838091.046,309507.0756,1642044.245,2169953.764
193.7,989812.4868,-979850.4636,1600506.569,106760.6011,2169557.689,591148.5624,335480.0304,326766.3936,-402519.3828,888327.1956,1808994.618,146821.7719,1656478.399,2228725.69
193.6,1045949.766,-1187797.044,1731910.518,116090.66,2085045.941,721008.3228,-179678.6502,522509.8716,-219820.54,920930.6364,1857516.239,106805.9742,1744028.389,2164057.77
193.5,950107.2816,-1361480.682,1814765.272,97838.39856,2000120.57,781615.2264,-613995.5376,701959.1496,2159.397629,850431.9,1848276.174,19871.07772,1926804.191,2098938.626
193.4,830916.462,-1481421.035,1870473.888,69607.31832,1894328.597,814045.698,-1099943.731,891440.6412,307336.1868,726044.484,1844142.461,-88976.86056,2090666.186,1995457.922
193.3,586879.482,-1534657.946,1859787.4,62331.83268,1815331.808,766546.8516,-1551328.166,1057478.539,604687.7892,557757.9864,1811220.656,-149904.3839,2265111.892,1850660.141
193.2,452642.8488,-1571385.073,1832332.926,-5326.599048,1680089.948,704297.994,-1864435.007,1171633.198,935181.7944,426920.574,1636709.774,-153040.6414,2449519.62,1581229.277
193.1,319614.4932,-1535510.258,1693541.437,-43680.23796,1523231.952,761691.18,-2097537.325,1175561.353,1276853.621,374262.7332,1463840.846,-135723.9176,2658060.312,1349069.515
193,143673.2311,-1405317.094,1441572.942,-18227.24362,1326608.587,747720.7836,-2258754.647,1232260.156,1629655.639,314375.2812,1256814.262,-77789.7642,2926287.912,1209342.99
192.9,-85854.89184,-1251900.934,1225694.846,38573.13432,1183294.831,757013.4912,-2302636.181,1289400.155,1921386.996,333158.7336,1037727.462,41752.25808,3135329.964,1088352.288
192.8,-273682.3968,-1066781.274,1015281.575,143526.3326,1075642.812,733354.3128,-2175711.883,1328501.221,2046874.897,397533.3576,861344.0004,177847.4328,3331863.084,973021.9404
192.7,-407690.9112,-779810.3304,791261.3928,281408.3544,931927.968,672742.3956,-2020889.408,1434037.501,2139696.688,441648.024,572680.9668,377827.4028,3349886.976,782765.8476
192.6,-559823.5896,-541945.092,658157.8332,466878.966,831232.3188,621987.216,-1744750.348,1545768.084,2215399.541,421901.9604,238782.7272,515250.1788,3293534.112,566027.9196
192.5,-657130.0452,-244219.475,449145.8628,655046.8944,776769.582,562984.6644,-1376371.074,1607766.262,2156404.51,378882.7656,-154531.1846,622305.5796,3211511.616,412105.386
192.4,-833315.4696,-15839.2158,199242.4694,796884.1452,758174.1396,533459.574,-1000895.05,1685251.45,2079954.63,367930.5564,-453417.45,763147.6308,3101738.844,313580.6256
192.3,-985814.1408,244843.9189,-13192.56143,923271.9876,733193.8776,575724.222,-593943.6444,1745750.561,1944369.338,280829.2836,-737558.2164,865146.816,2934084.06,318606.7596
192.2,-1009428.197,467856.618,-189380.2169,1061968.218,663657.7524,586338.0132,-148932.9989,1883441.564,1800258.42,145303.9045,-916521.1752,932178.648,2654500.656,424767.2328
192.1,-997388.0364,568742.784,-373119.6324,1224917.738,564105.204,544765.242,301284.7716,1995713.616,1615715.324,66322.90896,-1061669.909,1011609.113,2395290.016,627792.9648
192,-842339.9496,603717.6576,-522036.0864,1289342.498,476750.7444,491330.2932,740483.652,1992504.912,1487469.943,61870.3308,-1209433.235,1018382.486,2157650.389,789694.6428
191.9,-785962.0176,682260.7152,-724878.822,1341491.459,407976.6864,462391.794,1079445.628,2003409.492,1349292.62,-135855.274,-1225790.105,900184.3596,1929476.44,1028625.271
191.8,-771475.2204,757191.474,-900272.0976,1311886.151,356178.678,429688.0812,1247544.115,2052384.844,1126866.763,-390622.11,-1196723.759,762656.298,1669634.086,1171638.211
191.7,-721126.1424,786944.6832,-1016093.778,1180993.589,295684.5804,441653.0376,1419357.68,2026015.814,835198.0764,-609889.3992,-1122926.074,626193.6264,1391296.561,1277079.233
191.6,-691909.3884,778050.5568,-1071819.942,1047448.832,229351.3936,421967.1372,1437950.616,1874454.686,491237.5416,-836626.9524,-1033280.399,484393.9776,1077903.946,1386769.28
191.5,-650935.7424,722765.5896,-1131469.248,920509.494,65293.86756,415474.5252,1370640.529,1720682.561,282541.428,-1077059.154,-1052008.702,396615.8688,820460.5992,1538425.667
191.4,-651948.4896,576857.2956,-1075111.37,781672.8828,-42630.6408,534865.8888,1273737.668,1517837.318,99875.17356,-1336966.685,-1076851.09,373894.2336,594635.5212,1620237.592
191.3,-570745.7172,456147.3552,-1031575.775,534301.8588,-104055.2626,557635.1532,1144755.288,1237050.65,-17596.85862,-1572224.851,-1068267.806,401827.506,522823.2216,1729764.697
191.2,-540215.4,268089.726,-1015980.972,312542.8104,-149176.1585,493759.3824,987719.3088,937763.7984,-131243.0126,-1727237.843,-984846.516,477728.3964,489713.4072,1821711.614
191.1,-432530.7924,167120.0836,-938957.0352,114980.649,-166501.656,375217.824,833094.8712,635353.4736,-185577.9026,-1876307.212,-994191.8664,465151.7808,423794.5944,1904300.647
191,-229062.8609,87281.26104,-851973.582,-34988.661,-149109.4776,202030.031,606036.4476,305476.1412,-225502.2022,-1985418.188,-967599.732,443971.8276,353213.1336,1940503.853
190.9,-16547.86309,26644.52652,-732218.7324,-144998.827,-126725.759,-9640.927188,381672.834,-57257.8188,-285965.7168,-2011734.575,-978148.3464,438336.5412,297178.6332,1908171.146
190.8,326626.0128,-17498.31631,-582612.9084,-210438.841,-153406.1328,-247918.5091,204645.8768,-353381.0892,-275412.0888,-1932436.97,-1012371.18,457270.4016,267192.2916,1800812.423
190.7,666232.236,-19503.12961,-426928.0944,-192268.8025,-116603.802,-486181.326,46186.28592,-618044.0196,-277399.9812,-1820761.537,-974059.7556,481664.0724,246352.0098,1770966.462
190.6,989346.222,48372.96756,-270182.904,-157803.3107,-83581.22424,-790211.0436,-102457.6789,-778815.1308,-293761.8648,-1640008.723,-948174.5388,551892.0744,231047.9958,1701177.15
190.5,1317423.672,104710.5401,-47626.44252,-108063.6358,-11859.29478,-1089969.174,-193146.4332,-981865.9308,-377571.7092,-1395543.08,-893496.2172,608292.5676,132803.245,1566268.694
190.4,1677801.24,198784.4771,195755.7613,-10532.49568,2813.231232,-1427121.24,-281130.0996,-1152842.225,-439800.5124,-1129539.012,-825800.0832,634817.0184,8568.568284,1432272.714
190.3,2055445.646,378679.7148,417540.1284,63530.33376,-25544.292,-1748766.241,-326400.4008,-1271579.314,-427695.1752,-922951.1172,-818410.0368,666149.5116,-132390.1243,1284063.178
190.2,2419911.805,530774.7912,631274.91,141286.7575,16783.47722,-2038657.607,-341659.2924,-1361450.6,-434330.6748,-756745.2636,-791504.5524,647802.2424,-254736.0024,1188446.305
190.1,2768710.464,730007.7348,777636.9348,178339.267,78166.78692,-2306524.228,-348359.9688,-1476061.496,-500099.0796,-537450.3996,-770760.7824,664805.8668,-321594.8652,1111713.157
190,3063886.164,860762.4228,910662.7836,228230.6033,51705.2568,-2512089.348,-350357.8884,-1536706.002,-539766.6828,-310883.3088,-691939.47,678019.2096,-398325.5064,1016898.461
